track_id,split,genre_top,genre_id,audio_path,mel_path
60074,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060074.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060074.npy
60143,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060143.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060143.npy
60144,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060144.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060144.npy
60145,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060145.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060145.npy
60146,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060146.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060146.npy
60170,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060170.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060170.npy
60317,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060317.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060317.npy
60331,validation,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060331.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060331.npy
60472,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060472.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060472.npy
60474,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060474.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060474.npy
60476,test,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060476.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060476.npy
60477,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060477.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060477.npy
60478,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060478.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060478.npy
60510,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060510.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060510.npy
60533,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060533.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060533.npy
60534,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060534.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060534.npy
60535,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060535.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060535.npy
60536,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060536.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060536.npy
60537,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060537.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060537.npy
60544,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060544.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060544.npy
60547,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060547.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060547.npy
60548,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060548.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060548.npy
60549,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060549.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060549.npy
60736,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060736.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060736.npy
60753,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060753.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060753.npy
60754,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060754.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060754.npy
60755,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060755.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060755.npy
60756,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060756.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060756.npy
60757,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060757.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060757.npy
60758,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060758.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060758.npy
60775,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060775.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060775.npy
60776,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060776.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060776.npy
60777,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060777.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060777.npy
60857,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060857.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060857.npy
60864,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060864.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060864.npy
60865,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060865.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060865.npy
60871,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060871.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060871.npy
60872,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060872.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060872.npy
60873,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060873.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060873.npy
60874,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060874.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060874.npy
60875,test,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060875.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060875.npy
60994,training,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/060/060994.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/060994.npy
61006,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061006.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061006.npy
61007,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061007.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061007.npy
61008,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061008.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061008.npy
61010,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061010.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061010.npy
61011,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061011.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061011.npy
61012,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061012.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061012.npy
61013,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061013.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061013.npy
61159,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061159.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061159.npy
61160,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061160.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061160.npy
61161,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061161.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061161.npy
61172,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061172.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061172.npy
61174,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061174.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061174.npy
61175,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061175.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061175.npy
61452,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061452.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061452.npy
61453,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061453.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061453.npy
61491,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061491.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061491.npy
61492,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061492.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061492.npy
61493,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061493.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061493.npy
61587,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061587.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061587.npy
61589,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061589.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061589.npy
61591,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061591.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061591.npy
61592,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061592.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061592.npy
61668,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061668.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061668.npy
61670,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061670.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061670.npy
61679,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061679.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061679.npy
61734,validation,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061734.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061734.npy
61736,validation,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061736.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061736.npy
61742,validation,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061742.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061742.npy
61814,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061814.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061814.npy
61820,test,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061820.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061820.npy
61821,test,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061821.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061821.npy
61884,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/061/061884.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/061884.npy
62001,training,Hip-Hop,3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062001.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062001.npy
62003,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062003.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062003.npy
62005,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062005.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062005.npy
62007,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062007.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062007.npy
62163,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062163.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062163.npy
62164,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062164.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062164.npy
62165,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062165.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062165.npy
62180,training,Instrumental,4,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062180.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062180.npy
62183,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062183.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062183.npy
62184,validation,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062184.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062184.npy
62185,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062185.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062185.npy
62186,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062186.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062186.npy
62187,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062187.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062187.npy
62188,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062188.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062188.npy
62189,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062189.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062189.npy
62190,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062190.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062190.npy
62191,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062191.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062191.npy
62192,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062192.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062192.npy
62193,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062193.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062193.npy
62194,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062194.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062194.npy
62195,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062195.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062195.npy
62196,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062196.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062196.npy
62337,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062337.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062337.npy
62426,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062426.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062426.npy
62436,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062436.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062436.npy
62445,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062445.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062445.npy
62446,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062446.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062446.npy
62448,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062448.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062448.npy
62449,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062449.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062449.npy
62450,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062450.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062450.npy
62452,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062452.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062452.npy
62458,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062458.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062458.npy
62525,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062525.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062525.npy
62526,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062526.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062526.npy
62527,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062527.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062527.npy
62528,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062528.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062528.npy
62529,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062529.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062529.npy
62531,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062531.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062531.npy
62532,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062532.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062532.npy
62533,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062533.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062533.npy
62534,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062534.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062534.npy
62586,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062586.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062586.npy
62589,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062589.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062589.npy
62591,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062591.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062591.npy
62592,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062592.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062592.npy
62594,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062594.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062594.npy
62595,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062595.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062595.npy
62596,training,International,5,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062596.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062596.npy
62655,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062655.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062655.npy
62671,training,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062671.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062671.npy
62742,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062742.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062742.npy
62748,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062748.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062748.npy
62749,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062749.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062749.npy
62750,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062750.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062750.npy
62751,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062751.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062751.npy
62753,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/062/062753.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/062753.npy
63043,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063043.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063043.npy
63044,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063044.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063044.npy
63045,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063045.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063045.npy
63064,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063064.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063064.npy
63065,test,Electronic,0,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063065.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063065.npy
63117,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063117.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063117.npy
63149,test,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063149.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063149.npy
63159,test,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063159.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063159.npy
63161,test,Experimental,1,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063161.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063161.npy
63191,training,Rock,7,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063191.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063191.npy
63208,training,Folk,2,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063208.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063208.npy
63224,training,Pop,6,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/fma_small/063/063224.mp3,/Users/liliancazeres/Desktop/CS/Deep Learning/Projet/data/mels/063224.npy
